actual_rul,predicted_rul,status,risk,maintenance
125,115.32042,great,no risk, No maintenance required
125,114.7829,great,no risk, No maintenance required
125,114.56125,great,no risk, No maintenance required
125,115.25792,great,no risk, No maintenance required
125,119.3889,great,no risk, No maintenance required
125,117.80998,great,no risk, No maintenance required
125,114.680504,great,no risk, No maintenance required
125,114.93761,great,no risk, No maintenance required
125,114.24533,great,no risk, No maintenance required
125,117.744,great,no risk, No maintenance required
125,117.965614,great,no risk, No maintenance required
125,115.58924,great,no risk, No maintenance required
125,111.3091,great,no risk, No maintenance required
125,109.70517,great,no risk, No maintenance required
125,108.645905,great,no risk, No maintenance required
125,115.09455,great,no risk, No maintenance required
125,114.637085,great,no risk, No maintenance required
125,115.843506,great,no risk, No maintenance required
125,111.11389,great,no risk, No maintenance required
125,110.122894,great,no risk, No maintenance required
125,112.22839,great,no risk, No maintenance required
125,116.284325,great,no risk, No maintenance required
125,114.229355,great,no risk, No maintenance required
125,113.967575,great,no risk, No maintenance required
125,112.966576,great,no risk, No maintenance required
125,111.564125,great,no risk, No maintenance required
125,113.4516,great,no risk, No maintenance required
125,113.3503,great,no risk, No maintenance required
125,109.506935,great,no risk, No maintenance required
125,108.02011,great,no risk, No maintenance required
125,106.99727,great,no risk, No maintenance required
125,106.929214,great,no risk, No maintenance required
125,106.66346,great,no risk, No maintenance required
125,101.092834,great,no risk, No maintenance required
125,107.68497,great,no risk, No maintenance required
125,105.76381,great,no risk, No maintenance required
125,102.23484,great,no risk, No maintenance required
125,104.13887,great,no risk, No maintenance required
125,105.61708,great,no risk, No maintenance required
125,105.68603,great,no risk, No maintenance required
125,105.550224,great,no risk, No maintenance required
125,102.17423,great,no risk, No maintenance required
125,102.86403,great,no risk, No maintenance required
125,100.27113,great,no risk, No maintenance required
125,100.75397,great,no risk, No maintenance required
125,105.04628,great,no risk, No maintenance required
125,105.10312,great,no risk, No maintenance required
125,106.561905,great,no risk, No maintenance required
125,105.72183,great,no risk, No maintenance required
125,101.55831,great,no risk, No maintenance required
125,105.64986,great,no risk, No maintenance required
125,96.89592,good, medium risk,continue monitoring
125,99.98839,good, medium risk,continue monitoring
125,97.085266,good, medium risk,continue monitoring
125,99.4557,good, medium risk,continue monitoring
125,100.57916,great,no risk, No maintenance required
125,98.08098,good, medium risk,continue monitoring
125,98.82608,good, medium risk,continue monitoring
125,102.30731,great,no risk, No maintenance required
125,98.26357,good, medium risk,continue monitoring
124,95.881485,good, medium risk,continue monitoring
123,95.566826,good, medium risk,continue monitoring
122,95.44524,good, medium risk,continue monitoring
121,94.860794,good, medium risk,continue monitoring
120,90.50097,good, medium risk,continue monitoring
119,87.557106,good, medium risk,continue monitoring
118,85.947136,good, medium risk,continue monitoring
117,83.636024,good, medium risk,continue monitoring
116,87.096146,good, medium risk,continue monitoring
115,87.6172,good, medium risk,continue monitoring
114,90.7924,good, medium risk,continue monitoring
113,94.35855,good, medium risk,continue monitoring
112,94.92721,good, medium risk,continue monitoring
111,94.28158,good, medium risk,continue monitoring
110,94.80962,good, medium risk,continue monitoring
109,95.39311,good, medium risk,continue monitoring
108,91.5612,good, medium risk,continue monitoring
107,93.53346,good, medium risk,continue monitoring
106,90.79611,good, medium risk,continue monitoring
105,90.08879,good, medium risk,continue monitoring
104,86.93099,good, medium risk,continue monitoring
103,80.29428,good, medium risk,continue monitoring
102,79.75554,good, medium risk,continue monitoring
101,72.04407,good, medium risk,continue monitoring
100,67.30562,good, medium risk,continue monitoring
99,63.096844,good, medium risk,continue monitoring
98,63.177,good, medium risk,continue monitoring
97,64.197296,good, medium risk,continue monitoring
96,67.17796,good, medium risk,continue monitoring
95,65.48477,good, medium risk,continue monitoring
94,62.178726,good, medium risk,continue monitoring
93,62.810375,good, medium risk,continue monitoring
92,66.522125,good, medium risk,continue monitoring
91,61.794827,good, medium risk,continue monitoring
90,66.102264,good, medium risk,continue monitoring
89,65.93681,good, medium risk,continue monitoring
88,63.07643,good, medium risk,continue monitoring
87,63.44621,good, medium risk,continue monitoring
86,61.8456,good, medium risk,continue monitoring
85,68.31993,good, medium risk,continue monitoring
84,71.15899,good, medium risk,continue monitoring
83,70.60755,good, medium risk,continue monitoring
82,67.294785,good, medium risk,continue monitoring
81,67.35037,good, medium risk,continue monitoring
80,72.08998,good, medium risk,continue monitoring
79,74.3764,good, medium risk,continue monitoring
78,78.141335,good, medium risk,continue monitoring
77,78.295364,good, medium risk,continue monitoring
76,70.059525,good, medium risk,continue monitoring
75,70.67473,good, medium risk,continue monitoring
74,67.3613,good, medium risk,continue monitoring
73,70.53569,good, medium risk,continue monitoring
72,71.434235,good, medium risk,continue monitoring
71,69.87479,good, medium risk,continue monitoring
70,68.956635,good, medium risk,continue monitoring
69,63.588486,good, medium risk,continue monitoring
68,63.48217,good, medium risk,continue monitoring
67,66.90547,good, medium risk,continue monitoring
66,68.252174,good, medium risk,continue monitoring
65,67.082886,good, medium risk,continue monitoring
64,68.86163,good, medium risk,continue monitoring
63,63.62101,good, medium risk,continue monitoring
62,58.288948,not good, high risk, need maintenance
61,58.073235,not good, high risk, need maintenance
60,60.237946,good, medium risk,continue monitoring
59,62.29142,good, medium risk,continue monitoring
58,60.301033,good, medium risk,continue monitoring
57,60.58539,good, medium risk,continue monitoring
56,60.758507,good, medium risk,continue monitoring
55,55.69983,not good, high risk, need maintenance
54,48.695152,not good, high risk, need maintenance
53,50.374496,not good, high risk, need maintenance
52,50.039375,not good, high risk, need maintenance
51,51.894844,not good, high risk, need maintenance
50,49.175423,not good, high risk, need maintenance
49,47.892334,not good, high risk, need maintenance
48,49.0168,not good, high risk, need maintenance
47,49.25364,not good, high risk, need maintenance
46,46.75795,not good, high risk, need maintenance
45,44.683983,not good, high risk, need maintenance
44,44.005188,not good, high risk, need maintenance
43,40.537033,not good, high risk, need maintenance
42,39.665054,not good, high risk, need maintenance
41,41.618095,not good, high risk, need maintenance
40,40.944695,not good, high risk, need maintenance
39,44.03412,not good, high risk, need maintenance
38,42.98488,not good, high risk, need maintenance
37,40.69665,not good, high risk, need maintenance
36,41.333225,not good, high risk, need maintenance
35,41.52037,not good, high risk, need maintenance
34,33.689095,not good, high risk, need maintenance
33,29.02479,extremely bad, very high risk, immediate maintenance required
32,28.063288,extremely bad, very high risk, immediate maintenance required
31,31.499937,not good, high risk, need maintenance
30,32.688362,not good, high risk, need maintenance
29,30.903727,not good, high risk, need maintenance
28,29.154322,extremely bad, very high risk, immediate maintenance required
27,31.772566,not good, high risk, need maintenance
26,32.702553,not good, high risk, need maintenance
25,33.8997,not good, high risk, need maintenance
24,30.339554,not good, high risk, need maintenance
23,27.281063,extremely bad, very high risk, immediate maintenance required
22,25.731081,extremely bad, very high risk, immediate maintenance required
21,22.872456,extremely bad, very high risk, immediate maintenance required
20,20.277006,extremely bad, very high risk, immediate maintenance required
19,21.862665,extremely bad, very high risk, immediate maintenance required
18,21.270784,extremely bad, very high risk, immediate maintenance required
17,17.312637,extremely bad, very high risk, immediate maintenance required
